OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_24639	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	90.873	91
OTU_24640	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24641	Fungi	Ascomycota							0	0
OTU_24642	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	91.166	100
OTU_24643	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	94.495	100
OTU_24644	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces			0	0
OTU_24645	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	90.989	100
OTU_24646	Fungi	Ascomycota							0	0
OTU_24647	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium brevicaudatum		0	0
OTU_24648	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia			0	0
OTU_24649	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24650	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	92.381	100
OTU_24651	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24652	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	93.135	100
OTU_24653	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.009	82
OTU_24654	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24655	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium		Fungi	96.070	92
OTU_24656	Fungi	Ascomycota							0	0
OTU_24657	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		Fungi	94.397	85
OTU_24658	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	96.636	96
OTU_24659	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24660	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces		Fungi	92.391	100
OTU_24661	Fungi	Ascomycota							0	0
OTU_24662	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24663	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	95.539	96
OTU_24664	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	99.801	95
OTU_24665	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	99.801	93
OTU_24666	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum		Fungi	96.975	99
OTU_24667	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys			0	0
OTU_24668	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae				0	0
OTU_24669	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma longibrachiatum		0	0
OTU_24670	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24671	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	91.560	92
OTU_24672	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			0	0
OTU_24673	Fungi	Ascomycota							0	0
OTU_24674	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium			0	0
OTU_24675	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae				0	0
OTU_24676	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0
OTU_24677	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae				0	0
OTU_24678	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24679	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			0	0
OTU_24680	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor hiemalis	Fungi	95.018	93
OTU_24681	Fungi	Ascomycota							0	0
OTU_24682	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			0	0
OTU_24683	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys			0	0
OTU_24684	Fungi	Ascomycota							0	0
OTU_24685	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	94.096	96
OTU_24686	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium brevicaudatum		0	0
OTU_24687	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium		Fungi	90.119	100
OTU_24688	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			0	0
OTU_24689	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces rugulosus		0	0
OTU_24690	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	91.797	89
OTU_24691	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			0	0
OTU_24692	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium		Fungi	92.720	100
OTU_24693	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			0	0
OTU_24694	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus reticulatus	Fungi	99.789	84
OTU_24695	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			0	0
OTU_24696	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	93.900	100
OTU_24697	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces rugulosus	Fungi	100.000	96
OTU_24698	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24699	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium brevicaudatum		0	0
OTU_24700	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.364	93
OTU_24701	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Lecanicillium psalliotae	Fungi	93.110	93
OTU_24702	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma longibrachiatum		0	0
OTU_24703	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces rugulosus	Fungi	95.085	96
OTU_24704	Fungi	Ascomycota							0	0
OTU_24705	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Myrotheciomycetaceae	Trichothecium			0	0
OTU_24706	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Candida			Fungi	99.054	92
OTU_24707	Fungi	Ascomycota	Sordariomycetes						0	0
OTU_24708	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Acremonium			0	0
OTU_24709	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium		Fungi	99.799	93
OTU_24710	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	100.000	77
OTU_24711	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma		Fungi	99.777	92
OTU_24712	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia			0	0
OTU_24713	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum			0	0
OTU_24714	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	Simplicillium lamellicola		0	0
OTU_24715	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Gongronella		Fungi	98.094	93
OTU_24716	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Parasitella	Parasitella quercicola		0	0
OTU_24717	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metacordyceps	Metacordyceps chlamydosporia	Fungi	99.040	93
OTU_24718	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix			0	0
OTU_24719	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Fellomyces		Fungi	98.763	100
OTU_24720	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24721	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella	Backusella circina		0	0
OTU_24722	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia			0	0
OTU_24723	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	87.928	92
OTU_24724	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis			0	0
OTU_24725	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24726	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	94.224	100
OTU_24727	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor genevensis	Fungi	92.630	93
OTU_24728	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium			0	0
OTU_24729	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Parasitella	Parasitella quercicola		0	0
OTU_24730	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.939	92
OTU_24731	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24732	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	87.304	92
OTU_24733	Fungi								0	0
OTU_24734	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusella circina				0	0
OTU_24735	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae				0	0
OTU_24736	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	89.299	93
OTU_24737	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			0	0
OTU_24738	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24739	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0
OTU_24740	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella	Backusella tuberculispora		0	0
OTU_24741	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces rugulosus	Fungi	98.633	93
OTU_24742	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor amphibiorum	Fungi	97.041	89
OTU_24743	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Parasitella	Parasitella quercicola		0	0
OTU_24744	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	92.692	88
OTU_24745	Fungi								0	0
OTU_24746	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium			0	0
OTU_24747	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			0	0
OTU_24748	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24749	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium			0	0
OTU_24750	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	Simplicillium lamellicola		0	0
OTU_24751	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24752	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor hiemalis	Fungi	95.893	93
OTU_24753	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	95.810	86
OTU_24754	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	Simplicillium lamellicola		0	0
OTU_24755	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			0	0
OTU_24756	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	91.892	85
OTU_24757	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	92.607	88
OTU_24758	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella			0	0
OTU_24759	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	91.829	89
OTU_24760	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces subaurantiacus	Fungi	100.000	84
OTU_24761	Fungi	Ascomycota	Eurotiomycetes	Eurotiales				Fungi	94.068	85
OTU_24762	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24763	Fungi	Ascomycota							0	0
OTU_24764	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	97.551	89
OTU_24765	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24766	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	89.259	96
OTU_24767	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			0	0
OTU_24768	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae				0	0
OTU_24769	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys		Fungi	97.479	92
OTU_24770	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			0	0
OTU_24771	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Parasitella	Parasitella quercicola		0	0
OTU_24772	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae			Fungi	89.807	100
OTU_24773	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Melanconiellaceae	Sphaeronaemella		Fungi	95.402	86
OTU_24774	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		Fungi	100.000	77
OTU_24775	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor amphibiorum	Fungi	95.850	88
OTU_24776	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	94.615	87
OTU_24777	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor laxorrhizus	Fungi	91.829	88
OTU_24778	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium brevicaudatum		0	0
OTU_24779	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24780	Fungi	Ascomycota							0	0
OTU_24781	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			0	0
OTU_24782	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			0	0
OTU_24783	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae				0	0
OTU_24784	Fungi								0	0
OTU_24785	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	90.406	100
OTU_24786	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pyrenochaetopsidaceae	Pyrenochaetopsis			0	0
OTU_24787	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0
OTU_24788	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Waltergamsia	Waltergamsia obpyriformis	Fungi	100.000	80
OTU_24789	Fungi	Ascomycota							0	0
OTU_24790	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Waltergamsia	Waltergamsia pilosa	Fungi	95.323	87
OTU_24791	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			0	0
OTU_24792	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus westerdijkiae	Fungi	97.495	90
OTU_24793	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae			Fungi	87.764	91
OTU_24794	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor		Fungi	92.505	93
OTU_24795	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Toxicocladosporium			0	0
OTU_24796	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	93.173	100
OTU_24797	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria			0	0
OTU_24798	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae			Fungi	91.921	100
OTU_24799	Fungi	Ascomycota							0	0
OTU_24800	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			0	0
OTU_24801	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			0	0
OTU_24802	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	96.000	84
OTU_24803	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium aquadulcis	Fungi	96.097	100
OTU_24804	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	99.170	89
OTU_24805	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	96.414	89
OTU_24806	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	95.604	81
OTU_24807	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	95.238	100
OTU_24808	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium ferraniaense	Fungi	94.259	99
OTU_24809	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	96.218	87
OTU_24810	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	90.534	100
OTU_24811	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	100.000	99
OTU_24812	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces			0	0
OTU_24813	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus japonicus	Fungi	99.774	81
OTU_24814	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor			0	0
OTU_24815	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	90.353	100
OTU_24816	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24817	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		Fungi	95.259	84
OTU_24818	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae				0	0
OTU_24819	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	96.703	88
OTU_24820	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma pararogersonii		0	0
OTU_24821	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0
OTU_24822	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	96.603	89
OTU_24823	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium sumatraense	Fungi	98.344	89
OTU_24824	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		Fungi	95.918	99
OTU_24825	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus sclerotiorum	Fungi	95.196	99
OTU_24826	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		Fungi	98.753	92
OTU_24827	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Fungi	99.502	94
OTU_24828	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium phoeniceum	Fungi	98.028	93
OTU_24829	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora		Viridiplantae	98.920	96
OTU_24830	Fungi	Ascomycota	Arthoniomycetes	Arthoniales				Fungi	83.206	77
OTU_24831	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces lanuginosus	Fungi	100.000	93
OTU_24832	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae			Fungi	86.761	83
OTU_24833	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Ruineniaceae	Ruinenia			0	0
OTU_24834	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora			0	0
OTU_24835	Fungi	Ascomycota	Dothideomycetes	Capnodiales				Fungi	91.667	92
OTU_24836	Fungi	Ascomycota	Dothideomycetes					Fungi	83.953	78
OTU_24837	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Arthrocatena	Arthrocatena tenebrosa		Fungi	94.360	93
OTU_24838	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Crustodontia	Crustodontia chrysocreas	Fungi	99.269	93
OTU_24839	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae			Fungi	96.414	92
OTU_24840	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus		Fungi	99.572	92
OTU_24841	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Gloniopsis			0	0
OTU_24842	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae			Fungi	91.566	93
OTU_24843	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae	Fibulobasidium		Fungi	96.635	91
OTU_24844	Fungi	Ascomycota						Fungi	86.425	86
OTU_24845	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	85.242	80
OTU_24846	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha			0	0
OTU_24847	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	Cytospora			0	0
OTU_24848	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0
OTU_24849	Fungi	Ascomycota						Fungi	98.624	82
OTU_24850	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	Teichospora pusilla		0	0
OTU_24851	Fungi	Ascomycota							0	0
OTU_24852	Fungi	Ascomycota	Eurotiomycetes						0	0
OTU_24853	Fungi	Ascomycota							0	0
OTU_24854	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	Teichospora pusilla		0	0
OTU_24855	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora			0	0
OTU_24856	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium			0	0
OTU_24857	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales				Fungi	84.076	87
OTU_24858	Fungi	Ascomycota						Fungi	95.529	84
OTU_24859	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_24860	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0
OTU_24861	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmotrema			0	0
OTU_24862	Fungi	Ascomycota							0	0
OTU_24863	Fungi	Ascomycota	Eurotiomycetes	Coryneliales	Coryneliaceae	Caliciopsis	Caliciopsis valentina		0	0
OTU_24864	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora			0	0
OTU_24865	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora			0	0
OTU_24866	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales				Fungi	99.804	93
OTU_24867	Fungi	Ascomycota							0	0
OTU_24868	Fungi	Ascomycota							0	0
OTU_24869	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Microcera	Microcera physciae	Fungi	99.795	95
OTU_24870	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora			0	0
OTU_24871	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	Teichospora pusilla	Fungi	98.812	84
OTU_24872	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	Teichospora pusilla	Fungi	97.840	92
OTU_24873	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora		Fungi	93.023	85
OTU_24874	Fungi								0	0
OTU_24875	Fungi	Ascomycota						Fungi	83.230	86
OTU_24876	Fungi	Ascomycota	Dothideomycetes						0	0
OTU_24877	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula		Fungi	99.214	92
OTU_24878	Fungi	Ascomycota	Ciliophora					Alveolata	97.804	93
OTU_24879	Fungi	Ascomycota						Fungi	95.226	80
OTU_24880	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus ruber		0	0
OTU_24881	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Furcasterigmium	Furcasterigmium furcatum	Fungi	99.574	92
OTU_24882	Fungi	Ascomycota						Fungi	98.643	93
OTU_24883	Fungi							Rhizaria	93.248	76
OTU_24884	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia		Fungi	97.175	100
OTU_24885	Fungi	Ascomycota	Dothideomycetes	Pleosporales				Fungi	99.401	93
OTU_24886	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae			Fungi	85.358	80
OTU_24887	Fungi	Basidiomycota	Cystobasidiomycetes	Microsporomycetaceae				Fungi	92.222	80
OTU_24888	Fungi								0	0
OTU_24889	Fungi							Viridiplantae	89.406	94
OTU_24890	Fungi	Ascomycota	Sordariomycetes	Xylariales				Fungi	90.773	92
OTU_24891	Fungi	Ascomycota							0	0
OTU_24892	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Dothiora			0	0
